episode_id,step,decision_step,timestamp,zone_1_temp_error,zone_1_temp_delta,zone_1_co2_error,zone_1_co2_delta,zone_2_temp_error,zone_2_temp_delta,zone_2_co2_error,zone_2_co2_delta,zone_3_temp_error,zone_3_temp_delta,zone_3_co2_error,zone_3_co2_delta,zone_4_temp_error,zone_4_temp_delta,zone_4_co2_error,zone_4_co2_delta,outdoor_temp,outdoor_temp_slope,sin_time,cos_time,prev_zone_1_damper,prev_zone_2_damper,prev_zone_3_damper,prev_zone_4_damper,prev_oa_damper,prev_coil_valve,prev_fan_speed,action_zone_1_tanh,action_zone_2_tanh,action_zone_3_tanh,action_zone_4_tanh,action_oa_tanh,action_coil_tanh,action_fan_tanh
2,0,1,2025-07-29 08:00:00,2.9097767,0.0133628845,-580.0,0.0,2.9011402,0.013839722,-580.0,0.0,2.783825,0.014343262,-580.0,0.0,3.0488052,0.013277054,-580.0,0.0,31.1,0.6,0.8660254,-0.5,0.525,0.525,0.525,0.525,0.32500002,0.53,0.92499995,0.99899995,0.99806434,0.9881705,0.99899995,-0.999,0.99899995,0.99899995
2,1,1,2025-07-29 08:05:00,2.5834618,-0.08364105,-497.06006,14.909821,2.4609776,-0.10531807,-543.44196,7.917755,2.4606228,-0.081617355,-527.5591,10.400116,2.7430897,-0.078998566,-538.0448,8.778839,30.9,-2.4,0.85491186,-0.51877326,0.99952495,0.99908054,0.99438095,0.99952495,0.050274998,0.99952996,1.3995249,0.99899995,0.99899995,0.99899995,0.99899995,-0.999,0.99899995,0.99899995
2,2,1,2025-07-29 08:10:00,2.1382065,-0.09073448,-431.06445,12.255249,1.9127159,-0.11066246,-501.3066,8.668457,2.0262375,-0.08845711,-476.50287,10.07312,2.321066,-0.08615494,-492.78537,9.160553,30.7,-2.4,0.8433914,-0.53729963,0.99952495,0.99952495,0.99952495,0.99952495,0.050274998,0.99952996,1.3995249,0.99899995,0.5201759,0.99899995,0.99899995,-0.999,0.38643822,0.9975609
2,3,1,2025-07-29 08:15:00,1.6770306,-0.09044647,-374.97266,10.660645,1.4392967,-0.09294319,-457.8629,8.762329,1.576273,-0.08829689,-426.98975,9.737122,1.880928,-0.08639336,-446.38324,9.234253,30.85,1.8,0.8314696,-0.55557024,0.99952495,0.7720835,0.99952495,0.99952495,0.050274998,0.71162593,1.3988414,0.99899995,0.9307548,0.9987846,0.99899995,-0.999,0.9608936,0.9814335
2,4,1,2025-07-29 08:20:00,1.2372303,-0.08764267,-324.40887,9.73822,0.9149265,-0.10402489,-413.48608,8.824219,1.147337,-0.08545685,-379.82416,9.276672,1.461523,-0.08366585,-401.44708,8.90686,31.0,1.8,0.81915206,-0.57357645,0.99952495,0.9671085,0.99942267,0.99952495,0.050274998,0.98161995,1.3911809,0.99899995,0.65018004,0.99899995,0.99899995,-0.999,-0.6655704,0.38544905
2,5,1,2025-07-29 08:25:00,0.97130966,-0.04499054,-270.98743,10.22583,0.58898735,-0.057315826,-372.331,8.2682495,0.87885284,-0.04598999,-333.5523,9.128113,1.2111835,-0.04220009,-358.51,8.565613,31.35,4.2,0.8064446,-0.59130967,0.99952495,0.8338355,0.99952495,0.99952495,0.050274998,0.21718189,1.1080883,0.99875426,-0.18841618,0.79995006,0.99899995,-0.999,0.45488477,0.49846625
2,6,1,2025-07-29 08:30:00,0.64006805,-0.06785393,-224.88086,8.977966,0.41254044,-0.036455154,-332.9496,7.892761,0.5674591,-0.06369209,-287.98785,8.946289,0.892786,-0.0652771,-313.86066,8.768188,31.7,4.2,0.7933533,-0.6087614,0.99940825,0.4355023,0.90497625,0.99952495,0.050274998,0.7437958,1.1617714,0.6719521,-0.004840023,0.9530542,0.99899995,-0.999,-0.2694168,0.30958426
2,7,1,2025-07-29 08:35:00,0.41049385,-0.04261017,-177.58899,9.143677,0.24296188,-0.03170204,-293.94128,7.800049,0.304821,-0.049079895,-244.71008,8.533447,0.6411171,-0.04683113,-272.25024,8.244019,31.9,2.4,0.77988446,-0.62592345,0.84417725,0.52270097,0.9777007,0.99952495,0.050274998,0.40337408,1.0720525,0.9731915,0.02611361,0.8489684,0.99899995,-0.999,0.116160065,-0.030409914
2,8,1,2025-07-29 08:40:00,0.23621178,-0.034936905,-129.3659,9.312012,0.12358475,-0.023939133,-256.2256,7.555298,0.13220215,-0.034532547,-201.67554,8.494873,0.47706223,-0.032920837,-232.11005,7.991699,32.1,2.4,0.76604444,-0.64278764,0.98726594,0.53740394,0.92825997,0.99952495,0.050274998,0.5845952,0.91055524,0.960658,0.7158036,0.36437023,0.99899995,-0.999,-0.015901377,-0.087680064
2,9,1,2025-07-29 08:45:00,0.09755516,-0.027309418,-84.14783,8.777466,-0.10559082,-0.045043945,-216.73572,7.836792,0.056142807,-0.015111923,-160.0326,8.225586,0.34664536,-0.025707245,-194.17621,7.5701294,32.0,-1.2,0.7518398,-0.6593458,0.9813125,0.8650067,0.69807583,0.99952495,0.050274998,0.5225263,0.8833519,0.99877006,0.6619812,0.97309303,0.99899995,-0.98831046,0.19835652,-0.04692931
2,10,1,2025-07-29 08:50:00,-0.04079628,-0.027956009,-42.375183,8.138855,-0.32139778,-0.043088913,-178.60669,7.548279,-0.09149361,-0.029745102,-120.96484,7.716675,0.22141838,-0.025377274,-157.03009,7.3755493,31.9,-1.2,0.7372773,-0.6755902,0.99941576,0.83944106,0.98721915,0.99952495,0.05321464,0.62322754,0.90270853,0.99899995,-0.48595285,0.94834507,0.99899995,-0.57091725,-0.41243568,-0.21158269
2,11,1,2025-07-29 08:55:00,-0.14748383,-0.018606186,-22.435303,3.8726196,-0.30474854,0.0042858124,-154.88434,4.6277466,-0.2098198,-0.021081924,-98.06738,4.41333,0.1236763,-0.016933441,-138.20691,3.6938477,31.85,-0.6,0.72236395,-0.69151306,0.99952495,0.29417238,0.97546387,0.99952495,0.16799778,0.3361552,0.8244982,0.99899995,0.3334043,-0.44811985,0.99899995,-0.35979477,-0.6267699,-0.2735133
2,12,1,2025-07-29 09:00:00,-0.1993885,-0.007926941,-15.243286,1.4592285,-0.38671112,-0.014383316,-143.46112,2.197998,-0.108911514,0.02094841,-71.92212,4.9592896,0.07621384,-0.0071105957,-131.60242,1.3580322,31.8,-0.6,0.70710677,-0.70710677,0.99952495,0.683367,0.31214306,0.99952495,0.22605646,0.23541811,0.79508114,0.99695206,-0.76105124,0.4550782,0.99899995,0.6338655,-0.33217847,-0.418105
2,13,1,2025-07-29 09:05:00,-0.16857338,0.005628586,-38.60614,-4.223999,-0.1177063,0.053987503,-103.24548,7.8847046,-0.06795883,0.007865906,-82.83557,-2.164917,0.10073662,0.004426956,-162.80719,-5.5825195,32.3,6.0,0.69151306,-0.72236395,0.9985522,0.16350064,0.7411621,0.99952495,0.49931303,0.3738761,0.7264001,0.48650038,0.3086873,0.9003697,0.99899995,0.9219179,0.05421727,-0.18500467
2,14,1,2025-07-29 09:10:00,-0.07713318,0.01689148,-55.656067,-3.227295,-0.09967041,0.002746582,-130.39844,-5.0562134,-0.050964355,0.0022506714,-111.34277,-5.2540894,0.14195251,0.0068473816,-199.07404,-6.4693604,32.8,6.0,0.6755902,-0.7372773,0.75608766,0.67162645,0.9526756,0.99952495,0.57852745,0.5554821,0.83712274,0.6801512,-0.42434192,0.38981012,0.99899995,0.40738636,-0.03543496,-0.32215583
2,15,1,2025-07-29 09:15:00,-0.04948044,0.005300522,-54.895325,0.14819336,0.002401352,0.019956589,-118.967285,2.1227417,-0.013315201,0.0072460175,-107.42346,0.71209717,0.14574242,0.00063323975,-204.1759,-0.8435669,32.65,-1.8,0.6593458,-0.7518398,0.8480718,0.32343757,0.7101598,0.99952495,0.43703127,0.51334554,0.77197593,0.6761124,0.6158465,0.79919726,0.99899995,-0.10637673,-0.086959496,-0.035524495
2,16,1,2025-07-29 09:20:00,-0.03565216,0.002817154,-34.82245,3.6410522,-0.08454132,-0.016914368,-118.73682,0.28790283,-0.035661697,-0.0042858124,-95.18097,2.3597412,0.13922119,-0.0011558533,-186.20251,3.3029785,32.5,-1.8,0.64278764,-0.76604444,0.8461534,0.81752706,0.9046187,0.99952495,0.29574642,0.489129,0.9081258,0.85009426,0.78754276,0.7805779,0.99899995,0.35665607,-0.7179819,-0.17029674
2,17,1,2025-07-29 09:25:00,0.058410645,0.023683548,-35.738464,-0.23370361,-0.08913612,0.0041885376,-132.03473,-2.3710938,0.030204773,0.017755508,-96.60913,-0.31121826,0.22655487,0.022333145,-189.3266,-0.60687256,32.5,0.0,0.62592345,-0.77988446,0.92879474,0.8990828,0.8957745,0.99952495,0.42308044,0.19254848,0.844109,0.99899995,0.9697402,0.9803994,0.99899995,-0.3080843,0.3518343,-0.11907565
2,18,1,2025-07-29 09:30:00,0.06540108,-0.002506256,-9.074707,4.9902344,-0.17542458,-0.020654678,-116.97333,3.0429077,0.016347885,-0.0062885284,-75.94537,4.020447,0.2390728,-0.001291275,-163.64233,4.854309,32.5,0.0,0.6087614,-0.7933533,0.99952495,0.9856266,0.9906897,0.99952495,0.24027683,0.6953621,0.868439,0.99899995,0.41702986,0.99029905,0.99899995,0.7612153,-0.28543466,-0.124394394
2,19,1,2025-07-29 09:35:00,0.10435104,0.009525299,-41.77533,-5.8375244,-0.16627121,0.0033359528,-137.39587,-3.874817,0.031879425,0.004808426,-99.696655,-4.4453125,0.2812233,0.010093689,-190.81494,-4.9645386,32.5,0.0,0.59130967,-0.8064446,0.99952495,0.72308916,0.995392,0.99952495,0.53433424,0.39584568,0.8659126,0.99899995,0.9943014,0.9927476,0.99899995,-0.20442052,0.18554088,-0.15781817
2,20,1,2025-07-29 09:40:00,0.10652733,-0.0013141632,-17.354797,4.529785,-0.2529583,-0.018671036,-125.29584,2.4536133,0.014989853,-0.004917145,-82.00061,3.4325562,0.28878593,-0.00019836426,-169.67792,4.0006104,32.5,0.0,0.57357645,-0.81915206,0.99952495,0.9972931,0.9965551,0.99952495,0.26878437,0.6172042,0.8500363,0.9957723,0.0044931863,0.9950287,0.99899995,0.8520357,-0.102223426,-0.248942
2,21,1,2025-07-29 09:45:00,0.13140106,0.006134033,-47.714172,-5.4122925,-0.19101524,0.012975693,-133.0658,-1.5930786,0.018316269,0.0018196106,-105.364624,-4.343628,0.31611633,0.0065746307,-197.29248,-5.0027466,32.45,-0.6,0.55557024,-0.8314696,0.9979918,0.52713424,0.9976386,0.99952495,0.55930984,0.48195496,0.8067525,0.41969913,-0.8788304,0.9421162,0.91998655,0.1328763,0.06515054,-0.23420535
2,22,1,2025-07-29 09:50:00,0.115457535,-0.0035057068,-40.865417,1.185669,0.08615875,0.054904938,-90.95923,8.304382,-0.090667725,-0.021697998,-110.35156,-0.8095093,0.23116302,-0.017011642,-195.38794,0.3597412,32.4,-0.6,0.53729963,-0.8433914,0.72435707,0.10755557,0.97250515,0.9619936,0.361541,0.5606207,0.8137524,0.802537,0.29678458,0.8870513,0.9821646,-0.3524132,0.19060905,-0.029143535
2,23,1,2025-07-29 09:55:00,0.06885719,-0.009988785,-14.108887,5.0183105,0.026958466,-0.012346268,-81.15723,2.135315,-0.15511894,-0.013458252,-86.68939,4.55719,0.17895508,-0.011083603,-166.21112,5.4437256,32.25,-1.8,0.51877326,-0.85491186,0.90620506,0.66597265,0.9463493,0.99152815,0.22808638,0.6195862,0.9111568,0.99550235,-0.53427905,0.9913795,0.99295,0.8800369,0.34083495,-0.23076333
2,24,1,2025-07-29 10:00:00,0.054964066,-0.0034656525,-52.289246,-6.7373047,0.13124466,0.020109177,-83.11664,-0.5253906,-0.18172836,-0.005926132,-113.171936,-4.916504,0.17197037,-0.0020999908,-198.55457,-5.831238,32.1,-1.8,0.5,-0.8660254,0.9978636,0.27121744,0.9959052,0.99665123,0.56701016,0.6901924,0.81538737,0.9985324,0.9932093,0.99899995,0.8730601,0.54558635,0.54641455,-0.22530808
2,25,1,2025-07-29 10:05:00,0.034395218,-0.0034751892,-65.716125,-2.4094238,0.08308029,-0.008869171,-102.49475,-3.4799805,-0.1335926,0.010028839,-104.22943,1.4713135,0.16666222,-0.00047302246,-208.2215,-1.7938843,32.6,6.0,0.48098877,-0.87672675,0.99930286,0.9967744,0.99952495,0.9397035,0.47503626,0.7868148,0.8179786,0.06525893,-0.43043816,0.99225247,0.99294263,0.047560062,-0.00083205546,-0.36122686
2,26,1,2025-07-29 10:10:00,0.10087776,0.014904022,-39.074646,4.946167,0.20838928,0.02620697,-76.48529,4.9658813,-0.1363182,0.0017356873,-87.72095,3.1571045,0.094696045,-0.011772156,-201.35858,1.499939,33.1,6.0,0.4617486,-0.8870108,0.55599797,0.32054186,0.9963199,0.9966477,0.33807904,0.5296089,0.7534172,0.9068842,0.9729649,0.9509601,0.19920161,0.42074072,0.015807785,-0.18081264
2,27,1,2025-07-29 10:15:00,0.08455658,-0.0033359528,-55.556885,-2.8974,0.1560936,-0.010375977,-96.85809,-3.6123657,-0.08903694,0.009077072,-84.67761,0.4107666,0.21499825,0.023433685,-194.77875,1.0870972,32.85,-3.0,0.4422887,-0.89687276,0.95576996,0.9871583,0.976706,0.61962074,0.44070372,0.53742963,0.83911395,0.66398937,0.6626508,0.99899995,0.99775493,0.41681117,0.49695918,-0.017323745
2,28,1,2025-07-29 10:20:00,0.063035965,-0.0060920715,-68.7381,-2.3948975,0.1085701,-0.011144638,-111.8764,-2.74469,-0.066329956,0.002565384,-87.31262,-0.61468506,0.1689434,-0.0109272,-207.21387,-2.2789917,32.6,-3.0,0.42261827,-0.9063078,0.8403949,0.8397591,0.99952495,0.99893355,0.4396231,0.7635708,0.9167712,0.9124156,0.13173467,0.99899995,0.905251,0.24818832,0.10058842,-0.17555061
2,29,1,2025-07-29 10:25:00,0.02524376,-0.005613327,-71.00873,-0.3251953,0.1595478,0.011457443,-100.82861,2.0108032,-0.045804977,0.005760193,-81.585144,1.0388794,0.13685608,-0.004547119,-207.12671,0.0625,33.05,5.4,0.40274668,-0.91531146,0.9583974,0.58757395,0.99952495,0.9549942,0.3932518,0.5772765,0.8416134,0.08084297,0.96167266,0.99899995,0.56237346,0.6460479,0.7217151,-0.19403458
2,30,1,2025-07-29 10:30:00,0.113796234,0.017478943,-63.868774,1.1159058,0.09169006,-0.013389587,-127.47748,-4.706604,-0.022815704,0.004430771,-93.39929,-2.1988525,0.15236282,0.0030174255,-219.62799,-2.309082,33.5,5.4,0.38268343,-0.9238795,0.5634004,0.9817945,0.99952495,0.7921274,0.5026632,0.8692061,0.8328335,0.9638935,0.99899995,0.99899995,0.91901153,-0.035360727,-0.13392776,-0.056001764
2,31,1,2025-07-29 10:35:00,0.087984085,-0.0026130676,-56.9469,1.4072266,0.041023254,-0.0075092316,-118.25586,1.796814,0.015817642,0.009836197,-76.52417,3.1359863,0.13940048,-0.00022888184,-204.91992,2.727478,33.55,0.6,0.36243805,-0.93200785,0.98284936,0.99952495,0.99952495,0.96153045,0.31527582,0.46705392,0.8983991,0.7435492,0.99899995,0.99899995,0.9867095,-0.5301561,0.545351,0.31468317
2,32,1,2025-07-29 10:40:00,-0.012886047,-0.021306992,-33.744507,4.564087,-0.10152626,-0.029464722,-93.75079,4.7875366,-0.036987305,-0.011878967,-50.470215,5.0618896,0.024766922,-0.024000168,-171.172,6.2921753,33.6,0.6,0.34202015,-0.9396926,0.87818587,0.99952495,0.99952495,0.993687,0.17920709,0.78631496,1.0744745,0.9842712,0.99899995,0.99899995,0.85416293,0.336516,-0.5675393,0.25558499
2,33,1,2025-07-29 10:45:00,-0.019767761,0.0053596497,-63.683838,-5.279541,-0.12784958,0.0014381409,-115.0116,-3.9349365,0.014823914,0.01630783,-65.578125,-2.9244385,0.038419724,0.008844376,-187.72968,-3.1506348,33.4,-2.4,0.32143947,-0.9469301,0.9925288,0.99952495,0.99952495,0.93072736,0.41754192,0.26325652,1.0464028,0.22257943,-0.5108818,0.99899995,-0.606061,-0.116618656,0.68070316,-0.3977767
2,34,1,2025-07-29 10:50:00,-0.02632904,-0.003950119,-35.92401,5.1887817,-0.009302139,0.021606445,-80.56659,6.571228,-0.066768646,-0.01922226,-54.20111,2.4006348,0.23410988,0.037223816,-162.71838,4.8604126,33.2,-2.4,0.3007058,-0.95371693,0.6307252,0.28233114,0.99952495,0.23712102,0.2929299,0.84993047,0.736056,0.90545845,0.9398937,0.99899995,0.6375875,-0.07076924,0.66623,-0.05283983
2,35,1,2025-07-29 10:55:00,-0.08124161,-0.011192322,-28.200684,1.4671631,-0.09084511,-0.016393661,-76.46808,0.85931396,-0.0662632,-0.000333786,-40.5365,2.5162964,0.20990944,-0.0051441193,-154.72754,1.5249634,33.2,0.0,0.27982903,-0.96004987,0.9550927,0.9714495,0.99952495,0.82785404,0.30553848,0.8431281,0.89990103,0.49713737,0.99899995,0.99899995,0.6837338,0.78501755,-0.36683133,0.0060299826
2,36,1,2025-07-29 11:00:00,-0.03587532,0.01345253,-59.470337,-5.7252197,-0.117328644,-5.340576e-05,-116.68054,-7.2487183,-0.012878418,0.015281677,-69.36371,-5.378601,0.23159409,0.008836746,-189.28442,-6.313965,33.2,0.0,0.25881904,-0.9659258,0.7611402,0.99952495,0.99952495,0.8497735,0.54087985,0.35758924,0.9278642,0.117830105,0.99899995,0.99899995,0.86899143,0.44916272,0.50266385,-0.029710092
2,37,1,2025-07-29 11:05:00,0.061697006,0.017541885,-48.525818,1.7875366,-0.11161232,-0.0011138916,-117.26483,-0.22991943,-0.020637512,-0.0036201477,-87.08374,-3.165039,0.15583992,-0.016914368,-211.21515,-3.814148,33.25,0.6,0.23768589,-0.9713421,0.5809693,0.99952495,0.99952495,0.9377709,0.44851977,0.766252,0.91088766,0.5761291,0.9988393,0.98954076,0.28689235,0.20659196,0.2740841,-0.0073247207
2,38,1,2025-07-29 11:10:00,0.037347794,-0.0046195984,-52.14856,-0.5609131,-0.13365936,-0.0041599274,-107.117615,1.7363281,-0.055143356,-0.006597519,-90.308044,-0.5220337,0.18152809,0.0051631927,-206.68341,0.8234863,33.3,0.6,0.21643962,-0.976296,0.7986613,0.99944866,0.99503183,0.66127384,0.3818128,0.6588195,0.9215207,0.31749928,0.9947904,0.9943907,0.6254774,0.20992267,0.35499868,0.01624283
2,39,1,2025-07-29 11:15:00,0.07932854,0.008340836,-43.183044,1.5567627,-0.15140915,-0.0033683777,-101.7655,0.93218994,-0.08398628,-0.0055236816,-93.58856,-0.53253174,0.113586426,-0.013181686,-210.86133,-0.6748657,33.45,1.8,0.19509032,-0.98078525,0.6758121,0.9975254,0.99733555,0.8221017,0.38272876,0.69684935,0.9327153,0.23243052,0.7963448,0.986227,0.7561945,0.48900962,0.33592215,-0.1688597
2,40,1,2025-07-29 11:20:00,0.16591072,0.017305374,-37.461548,0.9447632,-0.11355209,0.0077495575,-101.39288,0.010681152,-0.07329941,0.002439499,-100.84235,-1.3100586,0.071250916,-0.007951736,-223.50708,-2.2144775,33.6,1.8,0.17364818,-0.9848077,0.63540447,0.90326375,0.9934578,0.88419235,0.45947766,0.6878834,0.8447916,0.28743556,0.7026311,0.99473804,0.35783392,0.41492635,0.45175716,-0.13323332
2,41,1,2025-07-29 11:25:00,0.21420288,0.009031296,-37.567505,-0.041625977,-0.101509094,0.0018482208,-100.877014,0.06317139,-0.09587479,-0.004922867,-107.13556,-1.1057739,0.09277725,0.0038261414,-223.76978,-0.065979004,33.55,-0.6,0.15212339,-0.98836154,0.66153187,0.85874975,0.99750054,0.6949711,0.43910477,0.74232584,0.8617141,0.0738041,0.9088858,0.99899995,0.9815042,0.94789946,0.49068648,-0.03747363
2,42,1,2025-07-29 11:30:00,0.314991,0.019462585,-50.20703,-2.4649048,-0.08055878,0.0036792755,-128.04572,-4.912842,-0.0901413,0.0007171631,-133.82733,-4.883972,0.018785477,-0.014867783,-259.03052,-6.2269287,33.5,-0.6,0.13052619,-0.9914449,0.5600569,0.9567207,0.99952495,0.99121445,0.5856724,0.7606226,0.9072,0.305301,-0.8120826,0.014593853,-0.106563255,0.8764172,0.2133178,-0.49156806
2,43,1,2025-07-29 11:35:00,0.28017998,-0.005973816,-79.72534,-5.1106567,0.32089233,0.07995796,-57.08258,13.950684,-0.054124832,0.0078315735,-136.10004,-0.51501465,0.07267189,0.01125145,-262.61237,-0.74334717,33.7,2.4,0.10886688,-0.99405634,0.67001796,0.13926074,0.53193206,0.47438243,0.56601477,0.63025934,0.69150513,0.967637,0.9988503,0.9906134,0.6112076,-0.70324117,0.6170932,0.08268657
2,44,1,2025-07-29 11:40:00,0.18149567,-0.020011902,-33.497375,8.86853,0.24540329,-0.015468597,-28.660828,5.921814,-0.111600876,-0.011892319,-89.4718,9.023254,-0.01449585,-0.017663956,-211.02496,9.840576,33.9,2.4,0.087155744,-0.9961947,0.98462754,0.99945384,0.99554133,0.8153236,0.1316087,0.8200338,0.9642761,0.8995985,0.9946364,0.99465835,0.4465949,0.23748928,-0.3359853,0.0286933
2,45,1,2025-07-29 11:45:00,0.16969872,0.0027999878,-43.03247,-1.6799927,0.24873543,0.005754471,-44.51477,-2.7711182,-0.096206665,0.007904053,-88.16235,0.13323975,0.017082214,0.010227203,-206.13074,0.7642822,34.3,4.8,0.065403126,-0.99785894,0.95230925,0.99745226,0.9974627,0.73713255,0.39030957,0.37208688,0.93862927,0.98839325,0.99899995,0.99899995,0.13874982,0.032881822,0.80569184,0.27046657
2,46,1,2025-07-29 11:50:00,0.07481575,-0.02037239,-51.584656,-1.4370117,0.17491531,-0.016231537,-56.095764,-1.9691772,-0.15304756,-0.012794495,-86.6275,0.18963623,0.06640625,0.008756638,-193.91675,2.0914917,34.7,4.8,0.043619387,-0.99904823,0.99448675,0.99952495,0.99952495,0.59090614,0.33404252,0.90867513,1.0534716,0.38286787,0.9903247,0.99899995,0.68157184,0.3171215,-0.0064927214,-0.14016378
2,47,1,2025-07-29 11:55:00,0.15950775,0.017652512,-39.72284,2.02771,0.205122,0.007205963,-62.507446,-1.1026611,-0.11349487,0.008951187,-86.67255,-0.015991211,0.05929756,-0.00024604797,-201.16559,-1.2521362,34.55,-1.8,0.021814885,-0.999762,0.7068622,0.9954042,0.99952495,0.8487466,0.41220844,0.5269484,0.85842216,0.41211605,0.68450236,0.99899995,0.17009346,0.032576755,0.4804903,-0.008453821
2,48,1,2025-07-29 12:00:00,0.16598701,-7.247925e-05,-29.071716,1.9400635,0.18042183,-0.006292343,-58.188904,0.881958,-0.15408134,-0.0094127655,-81.63013,1.0039062,0.11075783,0.009056091,-189.69794,2.1380615,34.4,-1.8,1.2246469e-16,-1.0,0.7207551,0.8501386,0.99952495,0.60579437,0.33395863,0.7558304,0.9209844,0.42406258,0.5272308,0.99899995,0.84594667,0.3467656,0.35124838,0.09898675
2,49,1,2025-07-29 12:05:00,0.20707321,0.008514404,-32.68164,-0.77459717,0.18362236,0.0011119843,-71.65607,-2.4468384,-0.1423645,0.0027980804,-86.519165,-0.987854,0.03134346,-0.015012741,-205.13745,-2.7424927,34.6,2.4,-0.021814885,-0.999762,0.7264297,0.7754346,0.99952495,0.9268246,0.42036057,0.6950867,0.97201866,0.9792482,0.9988418,0.91345966,0.8996206,0.5303178,0.4066371,0.05348532
2,50,1,2025-07-29 12:10:00,0.22050667,0.0029125214,-53.73163,-3.7579956,0.18449211,0.00045967102,-92.34241,-3.758545,-0.07898903,0.012693405,-91.70831,-1.123352,-0.0028858185,-0.0064048767,-222.38513,-3.1694946,34.8,2.4,-0.043619387,-0.99904823,0.9901429,0.99944985,0.9588933,0.95231974,0.4708374,0.7211194,0.9504055,0.75985795,0.9905748,0.99899995,0.54984874,-0.018577358,-0.055431053,0.06295242
2,51,1,2025-07-29 12:15:00,0.22635078,0.0026359558,-41.036316,2.3496704,0.16118431,-0.0030212402,-85.66339,1.3581543,-0.04816246,0.007463455,-78.15997,2.5351562,-0.01042366,-0.00020217896,-209.79895,2.3641357,34.7,-1.2,-0.065403126,-0.99785894,0.8859325,0.995523,0.99952495,0.7861781,0.31989124,0.5039474,0.95490235,0.9973728,0.8422119,0.99899995,-0.01340063,-0.08992065,0.6885209,0.07339039
2,52,1,2025-07-29 12:20:00,0.15717506,-0.015346527,-32.458435,1.6914062,0.0981884,-0.014072418,-75.25238,2.0007324,-0.073581696,-0.006717682,-65.194214,2.4412231,0.07699776,0.016103745,-191.01483,3.5248413,34.6,-1.2,-0.087155744,-0.9961947,0.99875206,0.9250506,0.99952495,0.5186347,0.30027184,0.8536048,0.9598604,0.9799044,0.9888373,0.99032015,-0.026778923,-0.063853264,0.17203689,0.11154551
2,53,1,2025-07-29 12:25:00,0.0907135,-0.0121593475,-26.867188,1.1079102,0.021514893,-0.014167786,-69.690186,1.1043091,-0.09984779,-0.0043907166,-56.029358,1.7151489,0.1603775,0.01676178,-175.9494,2.8041992,34.5,-1.2,-0.10886688,-0.99405634,0.99045455,0.9946977,0.99540204,0.51228,0.30744037,0.6108573,0.9779841,0.9402845,0.9974525,0.92275345,0.28287575,0.61590874,0.50629264,-0.030939955
2,54,1,2025-07-29 12:30:00,0.095300674,8.392334e-05,-51.461243,-4.38385,0.011726379,-0.0027198792,-92.91583,-4.222168,-0.060085297,0.006998062,-72.43799,-3.098755,0.22222328,0.011554718,-189.8902,-2.6879883,34.4,-1.2,-0.13052619,-0.9914449,0.9716351,0.9987899,0.96330786,0.65936595,0.49437493,0.7679575,0.9103035,0.9735283,0.99655557,0.98095906,0.7407456,-0.07254806,0.28997368,0.01042341
