episode_id,step,decision_step,timestamp,zone_1_temp_error,zone_1_temp_delta,zone_1_co2_error,zone_1_co2_delta,zone_2_temp_error,zone_2_temp_delta,zone_2_co2_error,zone_2_co2_delta,zone_3_temp_error,zone_3_temp_delta,zone_3_co2_error,zone_3_co2_delta,zone_4_temp_error,zone_4_temp_delta,zone_4_co2_error,zone_4_co2_delta,outdoor_temp,outdoor_temp_slope,sin_time,cos_time,prev_zone_1_damper,prev_zone_2_damper,prev_zone_3_damper,prev_zone_4_damper,prev_oa_damper,prev_coil_valve,prev_fan_speed,action_zone_1_tanh,action_zone_2_tanh,action_zone_3_tanh,action_zone_4_tanh,action_oa_tanh,action_coil_tanh,action_fan_tanh
1,10,1,2025-07-29 08:50:00,-0.08704376,-0.0078125,-46.20459,9.641663,0.12786484,0.0063991547,-183.34888,6.6801147,-0.06356239,-0.015018463,-121.37903,8.163513,0.17140198,-0.01206398,-154.83209,7.6445923,31.8,0.0,0.7372773,-0.6755902,0.81161606,0.24686909,0.8731769,0.99952495,0.050274998,0.06123361,0.7860077,0.9989838,0.05515224,0.31361404,0.99899995,-0.999,-0.9922508,-0.28207403
1,11,1,2025-07-29 08:55:00,-0.10499191,-0.00016975403,-2.463745,8.494263,0.09485626,-0.004175186,-147.23773,7.204651,-0.042764664,0.0066890717,-80.9176,7.989746,0.15987968,0.0010032654,-117.88147,7.3605347,32.0,2.4,0.72236395,-0.69151306,0.99951726,0.5511973,0.67396665,0.99952495,0.050274998,0.063642085,0.7910148,0.99899995,0.7895914,-0.0038331433,0.99440837,-0.14816728,0.19167307,-0.0618695
1,12,1,2025-07-29 09:00:00,-0.15369987,-0.015890121,-14.295837,-2.0615234,-0.069416046,-0.03810501,-148.91547,-0.38232422,-0.0044822693,0.0034675598,-69.837524,1.93927,0.118227005,-0.014322281,-126.961914,-1.6271973,32.2,2.4,0.70710677,-0.70710677,0.99952495,0.9000559,0.52317923,0.99734396,0.284254,0.6200863,0.89561194,0.99899995,0.63409156,0.096771345,0.8490304,-0.42163977,-0.53378534,-0.20720106
1,13,1,2025-07-29 09:05:00,-0.14698792,0.003479004,15.546631,5.6488647,-0.14556313,-0.012973785,-117.868774,5.916992,0.06722069,0.015390396,-39.358032,5.893921,0.13991928,0.006219864,-110.02289,3.4819336,31.85,-4.2,0.69151306,-0.72236395,0.99952495,0.82619345,0.57096636,0.9282894,0.20904908,0.27912086,0.82657945,0.99899995,0.5454578,0.9649405,0.99899995,0.9966905,0.6317666,-0.12829366
1,14,1,2025-07-29 09:10:00,-0.1264553,-0.00044631958,-31.481628,-8.382751,-0.19243431,-0.013177872,-148.30634,-5.7175903,0.05247116,-0.007062912,-77.53522,-7.0839233,0.15830612,-0.0007343292,-160.555,-9.071106,31.5,-4.2,0.6755902,-0.7372773,0.99952495,0.7840924,0.9833467,0.99952495,0.5990899,0.8269303,0.86406046,0.99856555,0.96550804,0.20703906,0.99899995,0.85732275,0.088570096,-0.22049566
1,15,1,2025-07-29 09:15:00,-0.11922836,0.0025291443,-57.26654,-4.65094,-0.28391838,-0.016815186,-173.39185,-4.6032715,0.1065464,0.011468887,-85.318054,-1.5963135,0.16250992,0.001909256,-191.94867,-5.652405,31.6,1.2,0.6593458,-0.7518398,0.9993186,0.9836163,0.6233435,0.99952495,0.5607638,0.5716279,0.8202645,0.7431465,-0.9021653,0.99558634,0.99899995,0.5328537,-0.24310921,-0.52090806
1,16,1,2025-07-29 09:20:00,-0.10645676,0.0042705536,-55.520325,0.21765137,-0.013553619,0.053871155,-129.98169,8.572632,0.06188965,-0.007001877,-97.26959,-2.1624756,0.152668,-0.000120162964,-200.62982,-1.5584717,31.7,1.2,0.64278764,-0.76604444,0.87799454,0.09647146,0.99790347,0.99952495,0.4715348,0.41573864,0.6775686,0.5429599,-0.76211226,0.99899995,0.97861844,0.0567382,-0.07588103,-0.29576704
1,17,1,2025-07-29 09:25:00,-0.1193409,-0.0013389587,-42.88855,2.272705,0.2419262,0.051748276,-89.17584,8.028748,-0.02803421,-0.016336441,-98.11139,-0.0020751953,0.095905304,-0.009895325,-192.05798,1.5968018,32.45,9.0,0.62592345,-0.77988446,0.78290594,0.16299665,0.99952495,0.9898437,0.34060302,0.4943359,0.7845106,0.99249715,0.6868148,-0.20888573,0.99899995,0.9733929,0.14259245,-0.5648736
1,18,1,2025-07-29 09:30:00,-0.024194717,0.019607544,-49.656433,-1.2954102,0.23251152,-0.00088882446,-118.204346,-5.270447,0.1384449,0.0338459,-85.51782,2.2861328,0.18958282,0.019330978,-207.73444,-2.8624878,33.2,9.0,0.6087614,-0.7933533,0.9964361,0.851237,0.42577925,0.99952495,0.5926831,0.5970184,0.656685,0.99899995,0.09839986,0.5973106,0.99899995,0.65882605,-0.055313617,-0.34887755
1,19,1,2025-07-29 09:35:00,0.030059814,0.009168625,-57.186584,-1.3841553,0.27966118,0.007844925,-123.4306,-1.0128174,0.17711449,0.00607872,-95.53931,-1.861206,0.24431801,0.009263992,-215.10962,-1.368103,32.25,-11.4,0.59130967,-0.8064446,0.99952495,0.5717399,0.8087225,0.99952495,0.5061772,0.5040026,0.7592831,0.99899995,0.8979946,0.99899995,0.99899995,0.12407931,-0.049078844,-0.19274172
1,20,1,2025-07-29 09:40:00,0.047100067,0.0014877319,-42.610962,2.6032715,0.18751907,-0.01988411,-128.21045,-0.70526123,0.16126251,-0.00497818,-90.979065,0.9143677,0.2639675,0.0020122528,-200.95978,2.55896,31.3,-11.4,0.57357645,-0.81915206,0.99952495,0.9515474,0.99952495,0.99952495,0.35912183,0.5069329,0.83344764,0.99899995,0.889354,0.99899995,0.99899995,0.6070101,0.10521209,-0.049225908
1,21,1,2025-07-29 09:45:00,0.04095459,-0.0015144348,-61.199036,-3.390564,0.07862663,-0.021587372,-153.74652,-4.633301,0.12425232,-0.0074977875,-108.68457,-3.3153687,0.26013947,-0.001039505,-213.3537,-2.3724976,31.5,2.4,0.55557024,-0.8314696,0.99952495,0.9474431,0.99952495,0.99952495,0.4919278,0.57944965,0.90161765,0.9845973,0.9982855,0.99760485,0.99899995,0.13092257,-0.13566473,0.1210662
1,22,1,2025-07-29 09:50:00,0.008087158,-0.005115509,-61.462036,-0.05621338,-0.060289383,-0.025844574,-160.13275,-1.0872192,0.063446045,-0.010643005,-111.31213,-0.4625244,0.22880554,-0.004852295,-207.11682,1.0275879,31.7,2.4,0.53729963,-0.8433914,0.9926837,0.99918556,0.99886227,0.99952495,0.36100373,0.46623755,0.9825064,0.9700479,0.94603366,0.9903767,0.99899995,-0.50374657,0.52952397,0.12247287
1,23,1,2025-07-29 09:55:00,-0.072315216,-0.017244339,-29.242981,6.09021,-0.23604202,-0.0358181,-135.70929,4.8256836,-0.040157318,-0.021633148,-87.73181,4.685669,0.15013885,-0.016853333,-173.21252,6.40094,32.0,3.6,0.51877326,-0.85491186,0.9857727,0.97436595,0.9954289,0.99952495,0.1864697,0.77887625,0.98317456,0.07527239,0.91967255,0.99899995,0.99743795,0.13893148,-0.31398788,-0.05331742
1,24,1,2025-07-29 10:00:00,0.02660942,0.022226334,-7.0111084,3.8881226,-0.3562069,-0.019748688,-142.79309,-1.1806641,-0.09657097,-0.0074100494,-92.41577,-0.791626,0.11962509,-0.0022277832,-176.39325,-0.5116577,32.3,3.6,0.5,-0.8660254,0.56075436,0.96184444,0.99952495,0.998783,0.36320618,0.38242567,0.8996742,0.30817106,-0.78963494,0.9952367,0.9951012,0.9030007,0.5565334,-0.17168397
1,25,1,2025-07-29 10:05:00,0.00582695,-0.005443573,-55.53412,-8.683777,-0.038856506,0.063097,-91.17255,10.107178,-0.15644073,-0.013360977,-124.26947,-5.9109497,-0.008241653,-0.026704788,-226.56909,-8.799866,32.5,2.4,0.48098877,-0.87672675,0.67138124,0.14992338,0.9977374,0.99767303,0.5733252,0.79157066,0.84345007,0.19543108,0.8292522,0.99899995,0.98680043,0.75585896,-0.71496654,-0.36175755
1,26,1,2025-07-29 10:10:00,0.13508797,0.031101227,-51.533142,0.63391113,-0.007917404,0.013267517,-114.2652,-4.1154175,-0.052164078,0.02750206,-120.04346,0.6719971,0.041296005,0.017023087,-238.5946,-2.1635742,32.7,2.4,0.4617486,-0.8870108,0.61782974,0.91889477,0.99952495,0.9937302,0.53286123,0.1939657,0.7531651,0.9731455,0.9891721,0.9983981,0.99899995,0.772351,0.16777198,-0.18807487
1,27,1,2025-07-29 10:15:00,0.17030334,0.0034122467,-78.86127,-4.830017,0.008699417,-0.00016975403,-136.56293,-4.0479736,0.044700623,0.015712738,-120.06366,-0.17132568,0.08448982,0.0050754547,-249.67755,-2.1014404,32.55,-1.8,0.4422887,-0.89687276,0.98724407,0.9948567,0.9992391,0.99952495,0.53739655,0.6088528,0.8356644,0.9769092,-0.9635773,0.99899995,-0.8677197,-0.39977646,0.46114287,-0.37347418
1,28,1,2025-07-29 10:20:00,-0.1014843,-0.055086136,-56.195496,4.4937134,0.32566452,0.06259346,-79.5907,11.268127,-0.16312408,-0.042589188,-85.165955,6.5247803,0.42765045,0.06780434,-215.13806,6.8425293,32.4,-1.8,0.42261827,-0.9063078,0.98903185,0.06730077,0.99952495,0.11283311,0.21506149,0.7467371,0.7475997,0.9565685,0.91952175,0.99899995,0.82969856,0.15435392,0.925409,-0.16400325
1,29,1,2025-07-29 10:25:00,-0.14079666,-0.008008957,-53.27362,0.58044434,0.24376869,-0.016324997,-86.19513,-1.0635376,-0.14362907,0.00356102,-72.05249,2.3694458,0.38635826,-0.00835228,-204.90674,1.8383179,32.65,3.0,0.40274668,-0.91531146,0.97937,0.9617728,0.99952495,0.9191068,0.36744735,0.9649422,0.8470984,0.8002398,0.9965525,0.99899995,0.99899995,-0.20137493,-0.7491482,0.45051375
1,30,1,2025-07-29 10:30:00,-0.20681,-0.0026073456,-52.73639,0.23272705,0.114551544,-0.014757156,-91.39136,-0.7180786,-0.16320992,0.0060634613,-63.936523,1.4768677,0.27941895,-0.010560989,-187.7395,2.9083252,32.9,3.0,0.38268343,-0.9238795,0.9051139,0.9983624,0.99952495,0.99952495,0.2696219,0.17790031,1.138994,0.9022407,0.99899995,0.99899995,0.99899995,0.3246006,0.11504153,0.14050283
1,31,1,2025-07-29 10:35:00,-0.20070839,-0.0020141602,-69.83685,-3.0876465,0.07123947,-0.0116539,-110.923706,-3.538208,-0.10906601,0.007543564,-71.76538,-1.5699463,0.257164,-0.007501602,-199.25385,-2.184143,32.8,-1.2,0.36243805,-0.93200785,0.9535643,0.99952495,0.99952495,0.99952495,0.4142652,0.5840695,0.9917388,0.8897563,0.98063445,0.77986366,-0.5480864,0.123842195,-0.012686532,-0.5574834
1,32,1,2025-07-29 10:40:00,-0.18184471,0.0034122467,-49.56604,3.7849731,0.043571472,-0.005710602,-99.979675,2.185608,-0.039636612,0.013338089,-52.081543,3.7439575,0.484787,0.044790268,-175.3186,4.6363525,32.7,-1.2,0.34202015,-0.9396926,0.9476342,0.99080133,0.8954352,0.26465893,0.35905662,0.5240373,0.66019535,0.9734156,0.99734586,0.89757216,0.9579513,0.009904124,0.3537561,-0.08772624
1,33,1,2025-07-29 10:45:00,-0.20682716,-0.0060977936,-42.09552,1.3931885,-0.018943787,-0.013425827,-94.5755,1.0528564,-0.009197235,0.004831314,-41.458252,1.9700317,0.43490982,-0.010929108,-170.6994,0.91796875,32.6,-1.2,0.32143947,-0.9469301,0.9873724,0.99873924,0.95134676,0.98002684,0.32772365,0.69626534,0.88333,0.9615616,0.9722008,0.9836021,0.88797593,0.059949376,0.04541988,-0.09038486
1,34,1,2025-07-29 10:50:00,-0.22686386,-0.003206253,-38.165283,0.7369385,-0.07352638,-0.009983063,-91.51337,0.59490967,0.016597748,0.005695343,-35.391785,1.1216431,0.39885712,-0.0063972473,-167.88202,0.55255127,32.5,-1.2,0.3007058,-0.95371693,0.9817417,0.98679537,0.992211,0.94678855,0.3414861,0.5513473,0.88206714,0.9827191,0.9510685,0.995867,0.95586467,0.29640415,0.088081844,-0.11414691
1,35,1,2025-07-29 10:55:00,-0.2320919,-0.0018291473,-45.583496,-1.3600464,-0.10851669,-0.0076503754,-97.8667,-1.1948242,0.054517746,0.0066165924,-38.650085,-0.6610718,0.37118912,-0.006210327,-176.01593,-1.4945068,32.15,-4.2,0.27982903,-0.96004987,0.99179155,0.9767575,0.9980368,0.9790357,0.40651116,0.57139844,0.87078017,0.73467255,0.61940396,0.62335545,-0.12821586,0.20059358,0.0830644,-0.28043395
1,36,1,2025-07-29 11:00:00,-0.26540756,-0.007347107,-43.818604,0.369812,-0.16498756,-0.011875153,-96.06464,0.37347412,0.062503815,0.0007343292,-35.990967,0.5222168,0.4929638,0.023309708,-162.8742,2.4397583,31.8,-4.2,0.25881904,-0.9659258,0.87396944,0.81921685,0.8210938,0.46409744,0.38016325,0.56904024,0.7917938,0.82239777,0.5894848,0.89841616,0.8674795,0.44182992,0.107294574,-0.060005818
1,37,1,2025-07-29 11:05:00,-0.27135086,-0.0013961792,-53.35797,-1.7844849,-0.1333046,0.0059719086,-89.49945,0.9685669,0.048229218,-0.0030288696,-53.725098,-3.2384644,0.3964939,-0.019105911,-186.21191,-4.137024,31.7,-1.2,0.23768589,-0.9713421,0.9156389,0.80500525,0.95174766,0.9370527,0.44650325,0.5804284,0.8964972,0.6441099,-0.04389625,0.99899995,0.99899995,0.35118502,-0.20709412,-0.20008665
1,38,1,2025-07-29 11:10:00,-0.25889397,0.0037231445,-52.610046,0.097473145,0.012218475,0.02943039,-62.21295,4.913574,0.03418541,-0.0014820099,-64.17236,-1.842041,0.2943821,-0.01863861,-200.44135,-2.4320068,31.6,-1.2,0.21643962,-0.976296,0.83095217,0.50414926,0.99952495,0.99952495,0.4215759,0.43266574,0.8299588,0.35815716,0.9385301,0.99899995,0.99899995,0.83435977,-0.11269913,-0.2503178
1,39,1,2025-07-29 11:15:00,-0.1556549,0.020671844,-53.545654,-0.34924316,0.06385994,0.010547638,-81.017456,-3.447815,0.06811714,0.0070858,-84.23114,-3.7017822,0.24756432,-0.008731842,-227.81195,-4.8914185,31.8,2.4,0.19509032,-0.98078525,0.6951246,0.9708018,0.99952495,0.99952495,0.55444896,0.47703138,0.806099,0.75532854,0.99868387,0.9948274,0.74827296,0.9939656,0.055159535,-0.4130514
1,40,1,2025-07-29 11:20:00,-0.08080673,0.014505386,-65.32745,-2.1715698,0.13881111,0.014511108,-92.11255,-2.0700684,0.1291008,0.01181221,-96.26843,-2.2554932,0.25738525,0.0017795563,-245.45898,-3.225525,32.0,2.4,0.17364818,-0.9848077,0.883781,0.9993748,0.997543,0.8804296,0.5983406,0.55592495,0.72880054,0.98080784,0.9954849,0.99899995,0.049393807,0.9603072,0.43538085,-0.34693944
1,41,1,2025-07-29 11:25:00,-0.07198906,0.00077438354,-86.685425,-3.7905884,0.15972328,0.0031604767,-107.87433,-2.887329,0.1374836,0.00077056885,-112.588135,-3.0150146,0.3484249,0.01748085,-246.89117,-0.36151123,32.15,1.8,0.15212339,-0.98836154,0.9908837,0.9978553,0.99952495,0.54846203,0.5890845,0.734629,0.7602037,0.98503643,0.998488,0.9988787,0.8394147,-0.37356982,0.31092775,-0.17115493
1,42,1,2025-07-29 11:30:00,-0.10689354,-0.006790161,-49.244873,7.0792236,0.13866997,-0.004076004,-73.15521,6.6657715,0.109199524,-0.005475998,-83.2038,5.7594604,0.25943565,-0.01737976,-216.63318,5.8934326,32.3,1.8,0.13052619,-0.9914449,0.99289227,0.99928176,0.9994674,0.92372197,0.22226831,0.676136,0.84370136,0.99899995,0.99899995,0.99899995,0.9904835,0.68480414,-0.14625084,-0.16377951
1,43,1,2025-07-29 11:35:00,-0.0767231,0.008680344,-66.038635,-3.0359497,0.18209076,0.011228561,-84.99982,-2.2270508,0.14299774,0.009239197,-93.9353,-2.0476685,0.21814346,-0.0053958893,-233.85083,-3.138855,32.6,3.6,0.10886688,-0.99405634,0.99952495,0.99952495,0.99952495,0.99547964,0.51332116,0.46126208,0.8472047,0.9962333,0.99899995,0.99899995,0.68645024,0.4128104,0.19432826,-0.24512719
1,44,1,2025-07-29 11:40:00,-0.047214508,0.00573349,-64.155396,0.3484497,0.22397614,0.008171082,-82.228455,0.5062866,0.17569923,0.006416321,-92.06415,0.35302734,0.21115685,-0.0013561249,-233.12457,0.15148926,32.9,3.6,0.087155744,-0.9961947,0.9982108,0.99952495,0.99952495,0.85106385,0.43852288,0.62133425,0.80856454,0.99710894,0.99899995,0.98160607,0.6430202,0.14861898,-0.08033971,-0.06901954
1,45,1,2025-07-29 11:45:00,-0.043319702,0.0018138885,-58.86371,1.0094604,0.23921394,0.0040130615,-76.20648,1.1407471,0.18500519,0.0028038025,-86.64972,1.0422974,0.18701935,-0.0038032532,-224.2013,1.6417847,32.95,0.6,0.065403126,-0.99785894,0.9986267,0.99952495,0.99126285,0.83043456,0.36587024,0.4922403,0.89221567,0.74777204,0.9974304,0.8192573,0.43465626,0.32680824,0.28799874,-0.13511407
1,46,1,2025-07-29 11:50:00,-0.03315735,0.0009441376,-58.88452,-0.0012817383,0.24131012,-0.0006656647,-78.51294,-0.39086914,0.1910038,0.00019073486,-87.13245,-0.08251953,0.20651054,0.0030288696,-220.26147,0.6934204,33.0,0.6,0.043619387,-0.99904823,0.8801917,0.9987794,0.9141472,0.7314617,0.4148723,0.6653594,0.8608208,0.7890872,0.99899995,0.8124969,0.5024222,0.013837163,0.18946047,-0.020304605
1,47,1,2025-07-29 11:55:00,-0.057352066,-0.0050315857,-48.4787,1.9453735,0.21133232,-0.0061626434,-69.737854,1.6844482,0.16802597,-0.004798889,-78.21692,1.7180176,0.17951965,-0.0055770874,-207.75891,2.3364258,32.85,-1.8,0.021814885,-0.999762,0.8998164,0.99952495,0.910936,0.76365054,0.32880524,0.6190464,0.91535527,0.99302596,0.99899995,0.99899995,0.9470256,0.065141805,0.077220865,0.06944405
1,48,1,2025-07-29 12:00:00,-0.083164215,-0.0049266815,-46.16382,0.46502686,0.1971035,-0.0026741028,-64.97363,0.87890625,0.14856339,-0.0037231445,-74.26526,0.7470703,0.09545326,-0.016336441,-203.48468,0.7935791,32.7,-1.8,1.2246469e-16,-1.0,0.9966873,0.99952495,0.99952495,0.9748371,0.34291402,0.5662938,0.9579859,0.91775155,0.99383354,0.99899995,0.99595773,0.9614139,0.2417643,-0.1736725
1,49,1,2025-07-29 12:05:00,-0.022447586,0.011316299,-67.6875,-3.9342651,0.22426987,0.0047512054,-94.53528,-5.370178,0.21280861,0.0120334625,-90.11633,-3.0215454,0.070833206,-0.005382538,-235.04633,-5.6815796,32.6,-1.2,-0.021814885,-0.999762,0.96093196,0.9970709,0.99952495,0.9980799,0.58938885,0.6436292,0.8425055,0.85110754,0.6208947,0.99432296,0.26615834,-0.6962499,0.0006914139,-0.025007349
1,50,1,2025-07-29 12:10:00,-0.08753967,-0.01244545,-14.692017,10.051575,0.15247726,-0.013792038,-52.687805,8.248718,0.14710236,-0.012592316,-47.90985,8.317017,0.07242012,0.00044441223,-191.9513,8.481201,32.5,-1.2,-0.043619387,-0.99904823,0.92927605,0.81992495,0.99730337,0.6514252,0.13353129,0.53032494,0.91312146,0.99899995,0.93040216,0.99899995,0.9718304,0.18983743,0.48114848,0.16523863
1,51,1,2025-07-29 12:15:00,-0.11762619,-0.006511688,-25.744263,-1.9627686,0.102386475,-0.010374069,-62.97339,-1.8713989,0.13054466,-0.0037574768,-51.54187,-0.74975586,-0.03111267,-0.020805359,-196.01929,-0.8267822,32.9,4.8,-0.065403126,-0.99785894,0.99952495,0.966941,0.99952495,0.9866194,0.3772053,0.75613976,1.0034883,0.99899995,0.99899995,0.99899995,0.9903004,-0.23211837,-0.29282779,0.3838489
1,52,1,2025-07-29 12:20:00,-0.16278839,-0.0043964386,-17.503357,1.6138306,0.03201866,-0.00938797,-56.293518,1.3613281,0.099321365,-0.0019454956,-41.543945,1.9180908,-0.14732361,-0.018396378,-179.34381,2.989563,33.3,4.8,-0.087155744,-0.9961947,0.99952495,0.99952495,0.99952495,0.9953927,0.26116747,0.3923709,1.1073282,0.99899995,0.99899995,0.99899995,0.66519535,0.5881274,0.46480134,-0.06990082
1,53,1,2025-07-29 12:25:00,-0.12163544,0.0062065125,-37.068848,-3.551941,0.04891777,0.0015068054,-76.09332,-3.642334,0.14889145,0.0080013275,-55.495667,-2.6607056,-0.14240074,-0.00063323975,-198.54578,-3.5506592,33.35,0.6,-0.10886688,-0.99405634,0.99952495,0.99952495,0.99952495,0.8409678,0.48673505,0.7484566,0.89179707,0.99899995,0.99899995,0.9781121,0.7564916,0.713723,-0.18484896,-0.28625864
1,54,1,2025-07-29 12:30:00,-0.03420639,0.019443512,-45.507202,-1.5818481,0.113285065,0.014883041,-87.48303,-2.1101074,0.24342537,0.020681381,-62.585144,-1.3681641,-0.10272217,0.009870529,-215.09521,-3.0119019,33.4,0.6,-0.13052619,-0.9914449,0.99952495,0.99952495,0.9896032,0.8843335,0.52127385,0.44312096,0.7890271,0.99899995,0.99899995,0.98219323,0.73075134,0.40525967,0.38720635,-0.21854928
1,55,1,2025-07-29 12:35:00,0.019472122,0.009372711,-42.884888,0.4473877,0.14552689,0.005207062,-87.855835,-0.059814453,0.30574608,0.011184692,-61.270874,0.23565674,-0.088602066,0.0017814636,-217.70782,-0.44891357,33.55,1.8,-0.15212339,-0.98836154,0.99952495,0.99952495,0.99154174,0.87210685,0.43644643,0.71198696,0.82118905,0.9455331,0.99898267,0.99899995,0.9747548,0.058002904,-0.14831716,-0.0018575317
1,56,1,2025-07-29 12:40:00,0.04896164,0.007921219,-33.30725,1.7630615,0.15114212,0.0032348633,-80.480835,1.4083862,0.3404026,0.00881958,-54.31714,1.3427734,-0.123659134,-0.0047626495,-209.32452,1.5751953,33.7,1.8,-0.17364818,-0.9848077,0.9741282,0.9995167,0.99952495,0.9880085,0.34095082,0.4602909,0.9241176,0.9422187,0.99801916,0.99899995,0.92211777,0.33300453,0.27020687,-0.0076580048
1,57,1,2025-07-29 12:45:00,0.08470726,0.0057315826,-39.371277,-1.109436,0.16402435,0.0012741089,-86.27704,-1.0774536,0.3802929,0.0066184998,-59.050964,-0.9024048,-0.14326096,-0.005033493,-214.50903,-0.97125244,33.65,-0.6,-0.19509032,-0.98078525,0.97255385,0.9990591,0.99952495,0.9630059,0.41657627,0.6569972,0.9213624,0.93171144,0.69704986,0.99899393,-0.7759559,0.45629436,-0.31806815,-0.08570834
