episode_id,step,decision_step,timestamp,zone_1_temp_error,zone_1_temp_delta,zone_1_co2_error,zone_1_co2_delta,zone_2_temp_error,zone_2_temp_delta,zone_2_co2_error,zone_2_co2_delta,zone_3_temp_error,zone_3_temp_delta,zone_3_co2_error,zone_3_co2_delta,zone_4_temp_error,zone_4_temp_delta,zone_4_co2_error,zone_4_co2_delta,outdoor_temp,outdoor_temp_slope,sin_time,cos_time,prev_zone_1_damper,prev_zone_2_damper,prev_zone_3_damper,prev_zone_4_damper,prev_oa_damper,prev_coil_valve,prev_fan_speed,action_zone_1_tanh,action_zone_2_tanh,action_zone_3_tanh,action_zone_4_tanh,action_oa_tanh,action_coil_tanh,action_fan_tanh
3,37,1,2025-07-29 11:05:00,0.16474533,0.014196396,-17.34253,10.375244,0.10489273,0.01678276,-61.4953,10.163879,0.20842934,-0.021148682,-47.2063,4.3641357,0.37983704,-0.02807045,-157.88068,4.881897,34.2,0.0,0.23768589,-0.9713421,0.47978225,0.54220796,0.99952495,0.83283305,0.16816458,0.5579396,0.9075213,0.2180402,0.0052347938,0.99899995,0.92579603,-0.017617073,0.36251825,0.17144555
3,38,1,2025-07-29 11:10:00,0.18000603,0.002166748,-9.045288,1.4231567,0.19626808,0.017204285,-38.73529,4.012024,0.113241196,-0.019565582,-55.829956,-1.4086914,0.2100563,-0.034118652,-166.70703,-1.387146,34.2,0.0,0.21643962,-0.976296,0.62856907,0.5274865,0.99952495,0.9647531,0.32015532,0.70038354,1.0064366,0.3853119,-0.048201337,0.99899995,-0.17169382,-0.021795793,0.13440074,0.1289901
3,39,1,2025-07-29 11:15:00,0.11731911,-0.011688232,-11.911743,-0.3982544,0.25889206,0.012653351,-21.651123,3.0142822,-0.02762413,-0.026762009,-62.13861,-0.9760132,0.26200676,0.010486603,-157.0752,1.7461548,34.1,-1.2,0.19509032,-0.98078525,0.70802313,0.50210434,0.99952495,0.4434454,0.31900617,0.5931683,0.98627025,0.29606694,0.6575632,0.99899995,0.72003895,0.28515664,0.08578909,0.12402259
3,40,1,2025-07-29 11:20:00,0.16955185,0.010641098,-15.232788,-0.793396,0.2568245,0.00010871887,-40.15033,-3.3451538,-0.047592163,-0.0033798218,-73.39404,-2.1369019,0.18875694,-0.013814926,-175.72186,-3.355774,34.0,-1.2,0.17364818,-0.9848077,0.6656318,0.8373425,0.99952495,0.86701846,0.4034181,0.57032084,0.9839107,0.58194774,0.6100086,0.9979007,-0.15637185,0.16837206,0.14210178,0.058501896
3,41,1,2025-07-29 11:25:00,0.1339531,-0.005952835,-27.579346,-2.1272583,0.24147987,-0.0019989014,-47.01599,-1.2568359,-0.08596802,-0.0064525604,-76.63788,-0.65093994,0.29091454,0.020990372,-169.2052,1.1074829,34.55,6.6,0.15212339,-0.98836154,0.80142516,0.81475407,0.9990028,0.45072335,0.37130234,0.5967878,0.95278835,0.99899995,0.99899995,0.99899995,0.9744072,0.5367793,-0.11700652,0.05787586
3,42,1,2025-07-29 11:30:00,0.1800232,0.01171875,-53.150574,-4.597412,0.3082199,0.01572609,-67.29474,-3.7737427,-0.010066986,0.01745224,-88.85004,-2.4110107,0.2785511,0.00022315979,-196.961,-5.0150146,35.1,6.6,0.13052619,-0.9914449,0.99952495,0.99952495,0.99952495,0.9878434,0.47261432,0.4750069,0.952491,0.99855727,0.99899995,0.99899995,0.9862187,-0.3625316,0.030632729,0.115479924
3,43,1,2025-07-29 11:35:00,0.17345619,-0.0018367767,-27.51532,4.8292847,0.322258,0.0021972656,-44.246216,4.4346924,0.01622963,0.0046253204,-64.542725,4.6710815,0.21750069,-0.012460709,-175.87415,4.0979004,35.1,0.0,0.10886688,-0.99405634,0.99931467,0.99952495,0.99952495,0.99345386,0.22530383,0.54439735,0.9798529,0.99899995,0.99856454,0.99899995,0.20644903,0.07874532,0.6020734,0.22885297
3,44,1,2025-07-29 11:40:00,0.11057663,-0.014335632,-39.533813,-2.06958,0.2771473,-0.01084137,-53.02838,-1.5836792,-0.015066147,-0.008052826,-68.68646,-0.8220825,0.26923943,0.008836746,-171.51788,0.6654663,35.1,0.0,0.087155744,-0.9961947,0.99952495,0.9993181,0.99952495,0.62306327,0.34665498,0.81297445,1.0337051,0.99856603,0.99899995,0.99899995,0.8413503,-0.009113983,0.34691957,0.18854067
3,45,1,2025-07-29 11:45:00,0.07736969,-0.006471634,-37.633057,0.34521484,0.262352,-0.0028839111,-50.87787,0.3918457,-0.017354965,-0.00045776367,-64.69879,0.7105713,0.19866753,-0.013793945,-173.24622,-0.25604248,35.0,-1.2,0.065403126,-0.99785894,0.99931884,0.99952495,0.99952495,0.9246414,0.32249367,0.6930522,1.0145568,0.99367166,0.9953828,0.99899995,0.14662856,-0.030833265,0.24650122,-0.092154555
3,46,1,2025-07-29 11:50:00,0.057538986,-0.0037899017,-26.526733,2.065796,0.25822067,-0.0007286072,-41.284973,1.8308716,-0.013513565,0.0008125305,-55.174927,1.8284302,0.28464127,0.016899109,-162.20013,2.1157837,34.9,-1.2,0.043619387,-0.99904823,0.996994,0.9978068,0.99952495,0.59464854,0.31652087,0.64585555,0.88122654,0.9813975,0.9966991,0.99899995,0.5472222,0.035694838,0.5096504,0.07104435
3,47,1,2025-07-29 11:55:00,0.03209114,-0.005756378,-25.495544,0.19378662,0.24742508,-0.0028839111,-39.911682,0.25305176,-0.01468277,-0.00097084045,-52.6969,0.44543457,0.2592678,-0.0056324005,-162.71417,-0.0680542,34.85,-0.6,0.021814885,-0.999762,0.9911638,0.99843204,0.99952495,0.7849305,0.3348161,0.76953566,0.958746,0.6798869,0.98822874,0.99899995,0.859246,0.15401916,0.5533638,0.17394994
3,48,1,2025-07-29 12:00:00,0.019529343,-0.0028705597,-31.341064,-1.133667,0.22501564,-0.004802704,-48.49164,-1.5938721,-0.027118683,-0.0028419495,-59.34857,-1.2782593,0.17689896,-0.016500473,-173.7829,-2.0062256,34.8,-0.6,1.2246469e-16,-1.0,0.8479462,0.9944086,0.99952495,0.9331418,0.3673553,0.79008096,1.0076262,0.6958033,0.7298071,0.99899995,0.864205,0.3351179,0.37354192,0.071423054
3,49,1,2025-07-29 12:05:00,0.04566002,0.0056991577,-37.256897,-1.182373,0.22610474,0.0007991791,-63.146484,-2.6660156,0.0058555603,0.0070343018,-64.81177,-1.1043701,0.11999321,-0.010538101,-190.01392,-2.9125977,34.9,1.2,-0.021814885,-0.999762,0.85550654,0.8716583,0.99952495,0.93549734,0.41715744,0.7055647,0.9589259,0.9100036,0.99899995,0.99899995,0.916418,-0.22025347,0.20332222,0.13455817
3,50,1,2025-07-29 12:10:00,0.03662491,-0.0010643005,-16.725891,3.7745972,0.18745041,-0.006849289,-51.94861,2.2485962,0.021497726,0.0037288666,-46.35663,3.4934082,0.04358864,-0.014253616,-175.40442,2.8181763,35.0,1.2,-0.043619387,-0.99904823,0.95725167,0.99952495,0.99952495,0.96029854,0.2644303,0.6255614,0.9889151,0.8783667,0.99899995,0.99899995,0.9850552,0.29835495,0.05433255,0.15075998
3,51,1,2025-07-29 12:15:00,0.07249832,0.008008957,-29.615906,-2.3774414,0.19291115,0.002073288,-67.76904,-2.8937988,0.07625961,0.011671066,-54.29297,-1.5718384,0.003019333,-0.006931305,-190.2439,-2.7166138,35.15,1.8,-0.065403126,-0.99785894,0.94222414,0.99952495,0.99952495,0.9929012,0.40704763,0.55553627,0.99661094,0.98403305,0.99899995,0.99899995,0.986002,-0.15784155,0.03251763,0.13383727
3,52,1,2025-07-29 12:20:00,0.085466385,0.002910614,-15.261475,2.663086,0.1859684,-0.0009784698,-57.06244,2.0778809,0.11668205,0.008274078,-40.862915,2.5532837,-0.04729271,-0.009454727,-178.29388,2.2816162,35.3,1.8,-0.087155744,-0.9961947,0.99241567,0.99952495,0.99952495,0.9933509,0.2815936,0.54528326,0.98857266,0.85776,0.99899995,0.99899995,0.97451967,0.044833638,0.11990984,0.11339376
3,53,1,2025-07-29 12:25:00,0.11660957,0.005580902,-12.679016,0.45306396,0.18806839,-9.536743e-05,-57.291016,-0.012634277,0.16302681,0.008556366,-38.034973,0.50946045,-0.08475685,-0.007820129,-178.2583,0.03302002,35.15,-1.8,-0.10886688,-0.99405634,0.932436,0.99952495,0.99952495,0.9878968,0.33732927,0.5863576,0.978862,0.99899995,0.5828811,0.99899995,-0.15691632,0.6487195,0.3128095,0.060734246
